B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
S066,121.21598,31.28769
B0595,121.216782,31.285625
S086,121.24325,31.3668
B0273,121.235703,31.374361
S086,121.24325,31.3668
B0049,121.249977,31.377104
S086,121.24325,31.3668
B8595,121.246208,31.378229
B5534,121.24929,31.379934
B5534,121.24929,31.379934
B3960,121.299438,31.433102
B4736,121.250832,31.37517
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
S086,121.24325,31.3668
B0049,121.249977,31.377104
S086,121.24325,31.3668
B5986,121.236115,31.366249
B5534,121.24929,31.379934
B0049,121.249977,31.377104
B5534,121.24929,31.379934
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B0411,121.254288,31.409395
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
S086,121.24325,31.3668
B0049,121.249977,31.377104
S086,121.24325,31.3668
B5986,121.236115,31.366249
B0049,121.249977,31.377104
B5534,121.24929,31.379934
B5534,121.24929,31.379934
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B0411,121.254288,31.409395
B3960,121.299438,31.433102
B3960,121.299438,31.433102
B0049,121.249977,31.377104
B2086,121.239899,31.389877
