S001,121.18938,31.04398
B3341,121.199493,31.050938
S001,121.18938,31.04398
B4012,121.220497,31.049629
S001,121.18938,31.04398
B4765,121.218231,31.046228
S001,121.18938,31.04398
B6315,121.202805,31.050377
S001,121.18938,31.04398
B6315,121.202805,31.050377
S002,121.19011,31.04514
B0434,121.217018,31.049732
S003,121.19065,31.05253
B1412,121.1894,31.053415
S003,121.19065,31.05253
B3341,121.199493,31.050938
S003,121.19065,31.05253
B3569,121.197113,31.054916
S003,121.19065,31.05253
B3569,121.197113,31.054916
S003,121.19065,31.05253
B3569,121.197113,31.054916
S003,121.19065,31.05253
S003,121.19065,31.05253
S003,121.19065,31.05253
B0434,121.217018,31.049732
S003,121.19065,31.05253
B0064,121.197929,31.050875
S003,121.19065,31.05253
S003,121.19065,31.05253
B7861,121.19046,31.051914
S004,121.19215,31.04359
B1292,121.208267,31.038284
S004,121.19215,31.04359
B1425,121.192482,31.04207
S004,121.19215,31.04359
B3481,121.187263,31.05117
S004,121.19215,31.04359
B0434,121.217018,31.049732
S004,121.19215,31.04359
B6629,121.19091,31.049822
S004,121.19215,31.04359
B7861,121.19046,31.051914
S005,121.19285,31.04882
B3569,121.197113,31.054916
S007,121.19292,31.04352
S008,121.19516,31.04743
B4765,121.218231,31.046228
S010,121.19666,31.05031
B3341,121.199493,31.050938
S010,121.19666,31.05031
B6315,121.202805,31.050377
S011,121.19746,31.04984
B3155,121.217873,31.042234
S011,121.19746,31.04984
B3341,121.199493,31.050938
S011,121.19746,31.04984
B3569,121.197113,31.054916
S011,121.19746,31.04984
B0434,121.217018,31.049732
S011,121.19746,31.04984
B5710,121.1959,31.050434
S011,121.19746,31.04984
B0064,121.197929,31.050875
S011,121.19746,31.04984
B6449,121.223541,31.03047
S011,121.19746,31.04984
B7375,121.208687,31.054615
S012,121.19769,31.04961
S012,121.19769,31.04961
S012,121.19769,31.04961
B3062,121.209389,31.050249
S012,121.19769,31.04961
B3341,121.199493,31.050938
S012,121.19769,31.04961
B3341,121.199493,31.050938
S012,121.19769,31.04961
B0434,121.217018,31.049732
S012,121.19769,31.04961
B5948,121.228935,31.04467
S012,121.19769,31.04961
B6350,121.21508,31.050501
S013,121.19771,31.04961
B5143,121.198265,31.045639
S014,121.19773,31.04975
B1036,121.204124,31.050911
S014,121.19773,31.04975
S014,121.19773,31.04975
S014,121.19773,31.04975
S014,121.19773,31.04975
B3341,121.199493,31.050938
S014,121.19773,31.04975
B0434,121.217018,31.049732
S014,121.19773,31.04975
B0434,121.217018,31.049732
S014,121.19773,31.04975
B5710,121.1959,31.050434
S014,121.19773,31.04975
B5710,121.1959,31.050434
S014,121.19773,31.04975
B6315,121.202805,31.050377
S014,121.19773,31.04975
B7861,121.19046,31.051914
S015,121.1982,31.04958
B3341,121.199493,31.050938
S015,121.1982,31.04958
B3341,121.199493,31.050938
S015,121.1982,31.04958
B0064,121.197929,31.050875
S016,121.19868,31.04957
B1036,121.204124,31.050911
S016,121.19868,31.04957
B1412,121.1894,31.053415
S016,121.19868,31.04957
S016,121.19868,31.04957
S016,121.19868,31.04957
S016,121.19868,31.04957
B3062,121.209389,31.050249
S016,121.19868,31.04957
B3062,121.209389,31.050249
S016,121.19868,31.04957
B3341,121.199493,31.050938
S016,121.19868,31.04957
B3341,121.199493,31.050938
S016,121.19868,31.04957
B3341,121.199493,31.050938
S016,121.19868,31.04957
B3341,121.199493,31.050938
S016,121.19868,31.04957
B3341,121.199493,31.050938
S016,121.19868,31.04957
B3341,121.199493,31.050938
S016,121.19868,31.04957
B3481,121.187263,31.05117
S016,121.19868,31.04957
S016,121.19868,31.04957
B0434,121.217018,31.049732
S016,121.19868,31.04957
B0434,121.217018,31.049732
S016,121.19868,31.04957
B0434,121.217018,31.049732
S016,121.19868,31.04957
B0434,121.217018,31.049732
S016,121.19868,31.04957
B0434,121.217018,31.049732
S016,121.19868,31.04957
B0434,121.217018,31.049732
S016,121.19868,31.04957
B0434,121.217018,31.049732
S016,121.19868,31.04957
B4765,121.218231,31.046228
S016,121.19868,31.04957
B5143,121.198265,31.045639
S016,121.19868,31.04957
B5143,121.198265,31.045639
S016,121.19868,31.04957
