S124,121.38536,31.31972
B2100,121.38887,31.316866
S124,121.38536,31.31972
S125,121.38573,31.32033
B3647,121.403183,31.327442
B1284,121.392387,31.315825
B5414,121.385361,31.319721
B2100,121.38887,31.316866
S132,121.38682,31.31567
B2100,121.38887,31.316866
B1284,121.392387,31.315825
B2100,121.38887,31.316866
S141,121.39191,31.31543
S141,121.39191,31.31543
S307,121.43855,31.32115
B0815,121.439491,31.326477
S309,121.43875,31.33431
B6163,121.435631,31.335472
S324,121.4456,31.32542
B6194,121.447914,31.329449
S334,121.45137,31.32968
B1560,121.381111,31.317739
S334,121.45137,31.32968
B2100,121.38887,31.316866
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S124,121.38536,31.31972
B2100,121.38887,31.316866
S124,121.38536,31.31972
B8917,121.389122,31.324013
S125,121.38573,31.32033
B1936,121.401291,31.321653
B2100,121.38887,31.316866
B2100,121.38887,31.316866
S141,121.39191,31.31543
S141,121.39191,31.31543
S163,121.40071,31.32178
B1936,121.401291,31.321653
B0128,121.430977,31.291817
S324,121.4456,31.32542
B1749,121.459541,31.322346
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
B2100,121.38887,31.316866
B2100,121.38887,31.316866
S123,121.3853,31.31971
S124,121.38536,31.31972
B1675,121.393906,31.319477
B1284,121.392387,31.315825
B3577,121.410934,31.309187
S132,121.38682,31.31567
B2100,121.38887,31.316866
B1284,121.392387,31.315825
S141,121.39191,31.31543
S141,121.39191,31.31543
B0829,121.4077,31.315666
S307,121.43855,31.32115
B2530,121.436775,31.317595
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
B4247,121.389305,31.321156
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
S334,121.45137,31.32968
