B2408,121.354271,31.231003
S099,121.35184,31.23055
B2408,121.354271,31.231003
S099,121.35184,31.23055
B6369,121.350121,31.232597
S099,121.35184,31.23055
B6369,121.350121,31.232597
S099,121.35184,31.23055
B2410,121.366463,31.228888
B2408,121.354271,31.231003
B1066,121.389198,31.310402
S106,121.36571,31.31626
B0246,121.386459,31.311884
S106,121.36571,31.31626
B8714,121.386475,31.314816
S106,121.36571,31.31626
B3807,121.377289,31.315683
S111,121.37445,31.31413
B8400,121.374817,31.313686
S111,121.37445,31.31413
B8714,121.386475,31.314816
S111,121.37445,31.31413
S116,121.37851,31.31437
S122,121.38452,31.25031
B2100,121.38887,31.316866
S124,121.38536,31.31972
B9207,121.388962,31.308622
S124,121.38536,31.31972
B3647,121.403183,31.327442
S125,121.38573,31.32033
B1066,121.389198,31.310402
S129,121.38669,31.31508
B1284,121.392387,31.315825
S129,121.38669,31.31508
B5414,121.385361,31.319721
S129,121.38669,31.31508
B2100,121.38887,31.316866
S130,121.3868,31.31548
B0246,121.386459,31.311884
S131,121.3868,31.31556
S131,121.3868,31.31556
B8714,121.386475,31.314816
S131,121.3868,31.31556
B2100,121.38887,31.316866
S132,121.38682,31.31567
B8714,121.386475,31.314816
S133,121.38688,31.31525
B3807,121.377289,31.315683
S134,121.3869,31.31509
B1284,121.392387,31.315825
S135,121.38703,31.31491
B2100,121.38887,31.316866
S135,121.38703,31.31491
B7250,121.380165,31.314489
S135,121.38703,31.31491
B8714,121.386475,31.314816
S135,121.38703,31.31491
B6444,121.374069,31.23822
S136,121.3873,31.24088
B4873,121.382401,31.310419
S137,121.38791,31.31315
B0246,121.386459,31.311884
S141,121.39191,31.31543
B8714,121.386475,31.314816
S141,121.39191,31.31543
B3198,121.392418,31.242964
S142,121.39196,31.24273
B3198,121.392418,31.242964
S142,121.39196,31.24273
B5385,121.390381,31.239904
B3836,121.413635,31.249926
B4716,121.397522,31.258545
S164,121.40141,31.24825
B8744,121.398521,31.246498
S164,121.40141,31.24825
B1283,121.412689,31.264927
B9038,121.415237,31.263367
B3642,121.423546,31.281527
S273,121.42941,31.28463
B8958,121.430565,31.284376
B4825,121.415329,31.282135
S277,121.43052,31.28437
B9191,121.437096,31.295868
S281,121.43093,31.28455
B0815,121.439491,31.326477
S307,121.43855,31.32115
B6163,121.435631,31.335472
S309,121.43875,31.33431
B6194,121.447914,31.329449
S324,121.4456,31.32542
B1560,121.381111,31.317739
S334,121.45137,31.32968
B2100,121.38887,31.316866
S334,121.45137,31.32968
B3801,121.378426,31.31143
S334,121.45137,31.32968
B3807,121.377289,31.315683
S334,121.45137,31.32968
B4737,121.38398,31.314703
S334,121.45137,31.32968
B4873,121.382401,31.310419
S334,121.45137,31.32968
B7250,121.380165,31.314489
S334,121.45137,31.32968
B7250,121.380165,31.314489
S334,121.45137,31.32968
B7250,121.380165,31.314489
S334,121.45137,31.32968
B0810,121.3741,31.310312
S334,121.45137,31.32968
B0810,121.3741,31.310312
S334,121.45137,31.32968
B8400,121.374817,31.313686
S334,121.45137,31.32968
B8714,121.386475,31.314816
S334,121.45137,31.32968
B9207,121.388962,31.308622
S334,121.45137,31.32968
B8598,121.367783,31.260227
B8013,121.352867,31.2451
B2123,121.352081,31.235205
S099,121.35184,31.23055
B2408,121.354271,31.231003
S099,121.35184,31.23055
B0547,121.354599,31.226524
S099,121.35184,31.23055
B6369,121.350121,31.232597
S099,121.35184,31.23055
B7753,121.360855,31.231733
S099,121.35184,31.23055
B8073,121.372231,31.234304
B0246,121.386459,31.311884
S106,121.36571,31.31626
S106,121.36571,31.31626
B2408,121.354271,31.231003
B0246,121.386459,31.311884
S111,121.37445,31.31413
B0810,121.3741,31.310312
S111,121.37445,31.31413
B8714,121.386475,31.314816
S111,121.37445,31.31413
B8714,121.386475,31.314816
S117,121.37985,31.31463
B2100,121.38887,31.316866
S124,121.38536,31.31972
B8917,121.389122,31.324013
S124,121.38536,31.31972
B1936,121.401291,31.321653
S125,121.38573,31.32033
B1066,121.389198,31.310402
S129,121.38669,31.31508
B1066,121.389198,31.310402
S129,121.38669,31.31508
S129,121.38669,31.31508
S129,121.38669,31.31508
B2100,121.38887,31.316866
S131,121.3868,31.31556
S131,121.3868,31.31556
S131,121.3868,31.31556
B8714,121.386475,31.314816
S131,121.3868,31.31556
B1066,121.389198,31.310402
S133,121.38688,31.31525
B0246,121.386459,31.311884
S133,121.38688,31.31525
B0246,121.386459,31.311884
S134,121.3869,31.31509
B8714,121.386475,31.314816
S134,121.3869,31.31509
B2100,121.38887,31.316866
S135,121.38703,31.31491
B3020,121.39521,31.310331
S135,121.38703,31.31491
B8714,121.386475,31.314816
S135,121.38703,31.31491
B8714,121.386475,31.314816
S135,121.38703,31.31491
B3807,121.377289,31.315683
S137,121.38791,31.31315
B0246,121.386459,31.311884
S141,121.39191,31.31543
B8714,121.386475,31.314816
S141,121.39191,31.31543
B3198,121.392418,31.242964
S142,121.39196,31.24273
B3198,121.392418,31.242964
S142,121.39196,31.24273
B3198,121.392418,31.242964
S142,121.39196,31.24273
B1936,121.401291,31.321653
S163,121.40071,31.32178
B8744,121.398521,31.246498
S164,121.40141,31.24825
B4390,121.400017,31.243235
B9143,121.388306,31.242157
B4202,121.414413,31.259619
B8744,121.398521,31.246498
S182,121.41095,31.2453
B1283,121.412689,31.264927
S204,121.41522,31.27042
B7678,121.410309,31.26886
B4390,121.400017,31.243235
B0128,121.430977,31.291817
S256,121.4261,31.28849
S273,121.42941,31.28463
B8679,121.42791,31.284508
S280,121.43083,31.28953
B1749,121.459541,31.322346
S324,121.4456,31.32542
B2074,121.396919,31.260527
S334,121.45137,31.32968
B3801,121.378426,31.31143
S334,121.45137,31.32968
B3807,121.377289,31.315683
S334,121.45137,31.32968
B4737,121.38398,31.314703
S334,121.45137,31.32968
B4873,121.382401,31.310419
S334,121.45137,31.32968
S334,121.45137,31.32968
B7250,121.380165,31.314489
S334,121.45137,31.32968
B7250,121.380165,31.314489
S334,121.45137,31.32968
B7250,121.380165,31.314489
S334,121.45137,31.32968
B0810,121.3741,31.310312
S334,121.45137,31.32968
B8400,121.374817,31.313686
S334,121.45137,31.32968
B8714,121.386475,31.314816
S334,121.45137,31.32968
B8714,121.386475,31.314816
S334,121.45137,31.32968
B2243,121.323593,31.240635
S094,121.32357,31.2406
B2408,121.354271,31.231003
S099,121.35184,31.23055
B2408,121.354271,31.231003
S099,121.35184,31.23055
B6369,121.350121,31.232597
S099,121.35184,31.23055
B7753,121.360855,31.231733
S099,121.35184,31.23055
B1593,121.360435,31.222506
S104,121.36486,31.24948
B2100,121.38887,31.316866
S106,121.36571,31.31626
S106,121.36571,31.31626
B9207,121.388962,31.308622
S106,121.36571,31.31626
B8073,121.372231,31.234304
B2100,121.38887,31.316866
S111,121.37445,31.31413
B0810,121.3741,31.310312
S111,121.37445,31.31413
B8400,121.374817,31.313686
S111,121.37445,31.31413
S116,121.37851,31.31437
B7866,121.389992,31.245567
S119,121.38119,31.23893
B1066,121.389198,31.310402
S123,121.3853,31.31971
B8714,121.386475,31.314816
S124,121.38536,31.31972
B1675,121.393906,31.319477
S126,121.3859,31.31587
B1066,121.389198,31.310402
S129,121.38669,31.31508
B0246,121.386459,31.311884
S129,121.38669,31.31508
S129,121.38669,31.31508
B1284,121.392387,31.315825
S131,121.3868,31.31556
B3577,121.410934,31.309187
S131,121.3868,31.31556
S131,121.3868,31.31556
B8714,121.386475,31.314816
S131,121.3868,31.31556
B8714,121.386475,31.314816
S132,121.38682,31.31567
B2100,121.38887,31.316866
S133,121.38688,31.31525
B8714,121.386475,31.314816
S133,121.38688,31.31525
B8714,121.386475,31.314816
S134,121.3869,31.31509
B1284,121.392387,31.315825
S135,121.38703,31.31491
B0246,121.386459,31.311884
S135,121.38703,31.31491
B8714,121.386475,31.314816
S135,121.38703,31.31491
B8714,121.386475,31.314816
S135,121.38703,31.31491
B6444,121.374069,31.23822
S136,121.3873,31.24088
B5385,121.390381,31.239904
B1066,121.389198,31.310402
S141,121.39191,31.31543
B0829,121.4077,31.315666
S141,121.39191,31.31543
B3198,121.392418,31.242964
S142,121.39196,31.24273
B3198,121.392418,31.242964
S142,121.39196,31.24273
B3198,121.392418,31.242964
S142,121.39196,31.24273
B5781,121.383949,31.242399
S164,121.40141,31.24825
B0403,121.335228,31.240097
S182,121.41095,31.2453
B3836,121.413635,31.249926
B6061,121.420486,31.275515
B7287,121.419449,31.280127
B8413,121.422432,31.284882
S273,121.42941,31.28463
B2445,121.428017,31.290831
S277,121.43052,31.28437
B8958,121.430565,31.284376
S277,121.43052,31.28437
B8679,121.42791,31.284508
S280,121.43083,31.28953
B4825,121.415329,31.282135
B2530,121.436775,31.317595
S307,121.43855,31.32115
B6466,121.426765,31.281605
B8786,121.425262,31.284687
B2074,121.396919,31.260527
S334,121.45137,31.32968
S334,121.45137,31.32968
B3801,121.378426,31.31143
S334,121.45137,31.32968
B3807,121.377289,31.315683
S334,121.45137,31.32968
B4247,121.389305,31.321156
S334,121.45137,31.32968
S334,121.45137,31.32968
B4873,121.382401,31.310419
S334,121.45137,31.32968
B7250,121.380165,31.314489
S334,121.45137,31.32968
B7250,121.380165,31.314489
S334,121.45137,31.32968
B7250,121.380165,31.314489
S334,121.45137,31.32968
B0810,121.3741,31.310312
S334,121.45137,31.32968
B0810,121.3741,31.310312
S334,121.45137,31.32968
B8714,121.386475,31.314816
S334,121.45137,31.32968
B8714,121.386475,31.314816
S334,121.45137,31.32968
