B4969,121.692711,31.194012
B1299,121.612167,31.284342
S567,121.60979,31.28027
B2350,121.609673,31.27953
S567,121.60979,31.28027
B6755,121.614952,31.284395
S567,121.60979,31.28027
B2048,121.613068,31.281267
S570,121.61044,31.28134
B2350,121.609673,31.27953
S570,121.61044,31.28134
S573,121.61292,31.20218
B2903,121.630173,31.216169
S573,121.61292,31.20218
S573,121.61292,31.20218
S573,121.61292,31.20218
B5241,121.612747,31.201822
S573,121.61292,31.20218
S573,121.61292,31.20218
S573,121.61292,31.20218
B7596,121.627129,31.211054
S573,121.61292,31.20218
S573,121.61292,31.20218
S573,121.61292,31.20218
S573,121.61292,31.20218
S574,121.61298,31.20221
S574,121.61298,31.20221
S574,121.61298,31.20221
S574,121.61298,31.20221
B5241,121.612747,31.201822
S574,121.61298,31.20221
S574,121.61298,31.20221
B5839,121.626602,31.183823
S574,121.61298,31.20221
S574,121.61298,31.20221
B7596,121.627129,31.211054
S574,121.61298,31.20221
B5136,121.621727,31.220043
S575,121.61306,31.20229
B4128,121.617157,31.202852
S576,121.61429,31.20529
S576,121.61429,31.20529
S577,121.6156,31.20223
S579,121.61574,31.20419
S579,121.61574,31.20419
B0373,121.615738,31.204243
S579,121.61574,31.20419
B5571,121.627922,31.203434
S579,121.61574,31.20419
B0373,121.615738,31.204243
S580,121.61579,31.20415
B5241,121.612747,31.201822
S580,121.61579,31.20415
B0581,121.617783,31.217989
S580,121.61579,31.20415
B0667,121.613281,31.195801
S581,121.61606,31.20389
B1489,121.626984,31.212833
S584,121.62076,31.20271
B0581,121.617783,31.217989
S585,121.62173,31.21941
B4243,121.634727,31.216389
S586,121.62214,31.21902
B0581,121.617783,31.217989
S586,121.62214,31.21902
B4854,121.633034,31.217813
S587,121.6239,31.22045
B2244,121.630928,31.182547
S588,121.63078,31.17822
B5946,121.615631,31.193529
S589,121.63291,31.19929
B3019,121.633614,31.188801
S590,121.63296,31.1993
B4176,121.634117,31.199688
S590,121.63296,31.1993
B6062,121.638557,31.200335
S590,121.63296,31.1993
B4176,121.634117,31.199688
S591,121.63306,31.19947
S592,121.63313,31.19956
B4176,121.634117,31.199688
S592,121.63313,31.19956
B0795,121.635933,31.222549
S592,121.63313,31.19956
S593,121.63635,31.20232
B3275,121.636765,31.205406
S594,121.6379,31.20273
B5571,121.627922,31.203434
S594,121.6379,31.20273
B0995,121.629051,31.207571
S594,121.6379,31.20273
B4176,121.634117,31.199688
S595,121.63796,31.213
B3135,121.619637,31.195103
S596,121.63807,31.21757
B6746,121.633385,31.223055
S596,121.63807,31.21757
B1399,121.65873,31.266798
S597,121.65461,31.27041
B2415,121.651245,31.264698
S597,121.65461,31.27041
B3354,121.647217,31.273314
S597,121.65461,31.27041
B4409,121.656609,31.261227
S597,121.65461,31.27041
B4409,121.656609,31.261227
S597,121.65461,31.27041
B4690,121.678673,31.261314
S597,121.65461,31.27041
B6884,121.649101,31.271759
S597,121.65461,31.27041
B9188,121.654434,31.26907
S597,121.65461,31.27041
B2415,121.651245,31.264698
S599,121.65717,31.26252
B4409,121.656609,31.261227
S599,121.65717,31.26252
